대여소_ID,위도,경도,주소
ST-931,37.591694,127.012497,서울특별시 성북구 동소문로13길 38 돈암초교
ST-404,37.591614,127.045792,서울특별시 동대문구 회기로 85 KAIST 경영대학 앞
ST-1302,37.591534,127.067741,서울특별시 동대문구 망우로 131 중랑교사거리
ST-2504,37.591396,127.040298,서울특별시 동대문구 회기로 37 한국국방연구원 
ST-1460,37.591396,127.020157,서울특별시 성북구 동선동3가 230-1 
ST-1097,37.591301,127.08033,서울특별시 중랑구 면목동 282-8 중랑전화국 교차로
ST-1200,37.591251,127.014008,서울특별시 성북구 보문로 192 성북3교 위
ST-412,37.5912312,127.067054,서울특별시 동대문구 망우로 126 매봉주유소 중랑교지점
ST-17,37.59116,126.94133,서울특별시 서대문구 통일로 483 홍은사거리 앞
ST-2224,37.591095,127.003777,서울특별시 성북구 성북동 176-11 
ST-1382,37.5910045,127.0032719,서울특별시 성북구 성북로 37 성북동주민센터 앞
ST-575,37.590961,127.087067,서울특별시 중랑구 면목로 434 면목초등학교
ST-403,37.5909,127.042587,서울특별시 동대문구 회기로 56 세종대왕기념관 교차로
ST-2229,37.590881,127.011703,서울특별시 성북구 동소문동3가 66-1 
ST-2506,37.590874,127.065361,서울특별시 동대문구 망우로 114 
ST-462,37.590797,126.913651,서울특별시 은평구 응암동 610-3 새절역 2번출구
ST-1317,37.590714,127.036194,서울특별시 성북구 종암로 지하 1 고려대학교 2번출구
ST-1201,37.590382,127.017136,서울특별시 성북구 인촌로7길 120 돈암성당 옆
ST-2243,37.590363,126.923012,서울특별시 은평구 백련산로 38 백련산 힐스테이트 2차 
ST-337,37.590233,126.99852,서울특별시 종로구 성균관로 91 올림픽기념 국민생활관 앞
ST-1456,37.590172,127.004089,서울특별시 성북구 성북로 25 성북동 치안센터 앞
ST-591,37.589931,127.079811,서울특별시 중랑구 동일로 665 중목초등학교
ST-260,37.589912,127.06868,서울특별시 동대문구 한천로 329 휘경2동 주민센터
ST-2427,37.589836,126.999344,서울특별시 종로구 혜화로 50 
ST-2297,37.589794,127.079857,서울특별시 중랑구 동일로 665 중목초등학교 
ST-1381,37.58976,127.093239,서울특별시 중랑구 겸재로 229 동원사거리
ST-3025,37.589737,127.094193,서울특별시 중랑구 겸재로 240 행복오피스텔 
ST-2270,37.589687,127.061409,서울특별시 동대문구 망우로 74 
ST-460,37.589661,126.916946,서울특별시 은평구 응암동 604-5 응암오거리
ST-1301,37.5895822,127.0613506,서울특별시 동대문구 망우로 74 삼육서울병원앞
ST-2933,37.589451,127.059563,서울특별시 동대문구 휘경동 267-10 
ST-947,37.589329,127.016434,서울특별시 성북구 보문로 168 성북구청
ST-2195,37.589283,126.936943,서울특별시 서대문구 연희로41길 4 현대상가 
ST-1207,37.589249,127.007378,서울특별시 성북구 동소문로 11 한성대7번출구 앞
ST-1098,37.588902,127.08728,서울특별시 면목동 120-2 면목역 3번출구
ST-825,37.588764,127.00631,서울특별시 성북구 동소문로 1 한성대입구역6번출구 뒤
ST-1347,37.588699,127.018913,서울특별시 성북구 보문로30길 29 보문2교
ST-842,37.588448,127.006706,서울특별시 성북구 동소문로 2 성북구 동소문동2가 2-3
ST-1635,37.58839,127.005608,서울특별시 성북구 창경궁로 325 한성대역5번출구
ST-1821,37.588318,126.969215,서울특별시 종로구 청운동 89-130 
ST-269,37.587746,127.037384,서울특별시 동대문구 제기동 122-388 
ST-1759,37.587605,126.983597,서울특별시 종로구 삼청동 25-32 
ST-110,37.587524,126.883003,서울특별시 마포구 구룡길 19 상암한화오벨리스크 1차 앞
ST-402,37.587517,127.052773,서울특별시 동대문구 이문로1길 11 시조사 앞 (청량고정문 옆)
ST-589,37.58746,127.09597,서울특별시 중랑구 용마산로86길 9-27 용마문화복지센터
ST-1628,37.587238,127.043137,서울특별시 동대문구 홍릉로 78-1 영휘원 교차로
ST-457,37.586994,126.922882,서울특별시 은평구 응암동 761-9 백련산 힐스테이트 3차
ST-1202,37.586899,127.020752,서울특별시 성북구 인촌로7길 24 용문2교 옆
ST-2969,37.586864,127.095322,서울특별시 중랑구 중랑구 용마산로 393 
ST-396,37.586815,127.067543,서울특별시 동대문구 한천로 290 휘봉고등학교 앞
ST-1450,37.586769,127.04776,서울특별시 동대문구 제기로 131 청량리동 한신아파트 입구
ST-2267,37.586708,127.046883,서울특별시 동대문구 홍릉로 30-2 구두수선대 
ST-1491,37.5867,126.94677,서울특별시 서대문구 통일로 지하 440-1 홍제삼거리 북측
ST-2274,37.586552,127.033142,서울특별시 성북구 안암동5가 40-11 
ST-1636,37.586445,127.031601,서울특별시 성북구 인촌로 113 KEB은행 고대점
ST-346,37.586388,126.935127,서울특별시 서대문구 연희로37안길 51 홍은동 정원여중 입구
ST-942,37.586372,127.080071,서울특별시 중랑구 동일로 628 하나은행
ST-845,37.586273,127.029877,서울특별시 성북구 인촌로 95 성북구 안암동5가 101-144
ST-2935,37.58625,127.030952,서울특별시 성북구 고려대로 104-1 
ST-76,37.586189,126.881615,서울특별시 마포구 월드컵북로 502-36 상암월드컵파크 10단지 앞
ST-2230,37.586121,127.027611,서울특별시 성북구 고려대로 76 
ST-844,37.585895,127.0219353,서울특별시 성북구 인촌로 16 성북구 안암동2가 140-1
ST-444,37.585735,127.00161,서울특별시 종로구 혜화동 56 동성중학교 앞
ST-1335,37.585655,127.07505,서울특별시 중랑구 겸재로 68 겸재교진입부
ST-156,37.585629,127.000679,서울특별시 종로구 창경궁로 271-1 혜화동 로터리
ST-78,37.58559,126.884727,서울특별시 마포구 가양대로 189 부엉이근린공원 앞
ST-1454,37.585197,127.019669,서울특별시 성북구 보문로 112-2 
ST-406,37.585125,127.060951,서울특별시 동대문구 서울시립대로 163 서울시립대학교 
ST-167,37.584969,126.970413,서울특별시 종로구 청운동 108-25 
ST-1819,37.584797,126.997131,서울특별시 종로구 명륜2가 133 
ST-266,37.584625,127.07029,서울특별시 동대문구 겸재로 21 휘경공고앞
ST-2488,37.584583,126.810921,서울특별시 강서구 금낭화로26가길 130 
ST-2147,37.584568,126.880211,서울특별시 마포구 월드컵북로 494 푸르메재단넥슨어린이재활병원 
ST-1755,37.58456,126.982193,서울특별시 종로구 삼청로 100-1 삼청동 주민센터
ST-991,37.584503,126.885597,서울특별시 마포구 성암로330 DMC첨단산업센터
ST-463,37.584381,126.909897,서울특별시 은평구 증산동 199-8 증산역 4번출구
ST-1756,37.58419,126.981697,서울특별시 종로구 팔판길 46 삼청동 골목
ST-33,37.584171,126.911102,서울특별시 서대문구 증가로 264 북가좌동354-4
ST-2493,37.584171,126.819328,서울특별시 강서구 강서구 방화동 57-5번지 
ST-1758,37.584129,127.057938,서울특별시 동대문구 서울시립대로 163 서울시립대학교 
ST-2273,37.58408,127.031036,서울특별시 동대문구 약령시로 25 안암골 벽산아파트 
ST-2560,37.583923,127.068275,서울특별시 동대문구 한천로 264 맞은편 
ST-1216,37.583881,127.017097,서울특별시 성북구 낙산길 255 e 편한세상 보문아파트 내
ST-1818,37.583855,127.001854,서울특별시 종로구 대학로 144 중원빌딩 
ST-1455,37.583752,127.02195,서울특별시 성북구 보문로22길 28 보문4교 인근
ST-391,37.583698,127.053856,서울특별시 동대문구 서울시립대로 161 서울시립대 정문 앞(시더프라자빌딩 앞)
ST-220,37.583698,126.924965,서울특별시 서대문구 홍은동 산25-3 명지전문대학교 정문 앞
ST-978,37.583603,126.972549,서울특별시 종로구 효자로13길 45 종로구 궁정동 98-2
ST-979,37.583515,126.979668,서울특별시 종로구 청와대로 73 종로구 세종로 1-54
ST-79,37.583481,126.886696,서울특별시 마포구 월드컵북로60길 17 우리금융상암센터 교차로
ST-595,37.58342,127.079926,서울특별시 중랑구 동일로 594 늘푸른공원 앞
ST-168,37.583416,126.985237,서울특별시 종로구 창덕궁길 191 중앙고입구 삼거리
ST-2211,37.583344,126.922745,서울특별시 서대문구 남가좌동 3-91 
ST-2212,37.583336,126.936287,서울특별시 서대문구 홍은동 424-1 
ST-2846,37.583332,127.08355,서울특별시 중랑구 동일로92길 57 
ST-2248,37.583332,126.893761,서울특별시 은평구 수색동 387-3 
ST-2535,37.583321,126.881561,서울특별시 마포구 마포구 상암동 1758 
ST-1817,37.583275,126.998856,서울특별시 종로구 명륜2가 197-4 
ST-2148,37.583202,126.882767,서울특별시 마포구 월드컵북로 456 
ST-405,37.583008,127.060974,서울특별시 동대문구 한천로43길 12-14 서울시립대 정보기술관
ST-2471,37.582878,126.894463,서울특별시 은평구 수색로 270-2 
ST-77,37.582855,126.879822,서울특별시 마포구 월드컵북로 501 상암월드컵파크 9단지 앞
ST-1303,37.582748,127.048279,서울특별시 동대문구 왕산로 239 우리은행청량리지점앞
ST-3233,37.582676,127.07766,서울특별시 중랑구 면목동 727-101 
ST-80,37.582657,126.885788,서울특별시 마포구 월드컵북로60길 13 DMC빌 앞
ST-3155,37.582657,127.031967,서울특별시 동대문구 약령시로 20 새울센스빌 
ST-827,37.582592,127.028976,서울특별시 성북구 안암로 69 안암로터리 버스정류장
ST-275,37.582561,127.054367,서울특별시 동대문구 전농동 135-5 시립대 앞
ST-407,37.58255,127.044601,서울특별시 동대문구 홍릉로 26-1 거리가게 
ST-173,37.5825,126.998535,서울특별시 종로구 창경궁로 234 성대입구 사거리
ST-2418,37.582314,127.047646,서울특별시 동대문구 왕산로 225 미주상가 
ST-218,37.582245,126.950645,서울특별시 서대문구 통일로 380-4 무악재역1번 출구
ST-2196,37.582211,126.950165,서울특별시 서대문구 통일로 357 무악재한화아파트 
ST-1751,37.582161,126.894928,서울특별시 은평구 수색로 261 수색역
ST-2149,37.582077,126.887665,서울특별시 마포구 상암동 1594 
ST-35,37.582031,126.908997,서울특별시 서대문구 불광천길 150 345-27
ST-2165,37.581947,126.890297,서울특별시 마포구 성암로 267 (주)문화방송 
ST-1816,37.581947,126.997368,서울특별시 종로구 와룡동 2-85 
ST-509,37.581623,126.812653,서울특별시 강서구 금낭화로 176 강서구 방화동 855
ST-507,37.581612,126.798599,서울특별시 강서구 개화동로5길 3-8 강서구 개화동 424-2
ST-157,37.58157,127.001785,서울특별시 종로구 대학로 지하120 혜화역 3번출구 뒤
ST-2276,37.581432,127.035477,서울특별시 동대문구 제기동 891-2 
ST-2512,37.581375,127.012413,서울특별시 종로구 낙산길198(창신3동) 
ST-2213,37.581318,126.935997,서울특별시 서대문구 홍은동 274-18 
ST-2511,37.581314,127.01268,서울특별시 종로구 낙산길198(창신3동) 
ST-268,37.58131,127.055344,서울특별시 동대문구 전농로 192 전농삼성아파트
ST-2974,37.5812,126.88958,서울특별시 마포구 MBC본사와 디지털매직스페이스 건물 사이 횡단보도 2개 중간 
ST-2473,37.581146,126.971237,서울특별시 종로구 자하문로 56 자교교회 
ST-81,37.581112,126.880875,서울특별시 마포구 월드컵로42길 22 
ST-2301,37.581112,127.080101,서울특별시 중랑구 동일로 566 중랑경찰서용마지구대 
ST-555,37.581097,126.924026,서울특별시 서대문구 거북골로 34 서대문구 거북골로 34
ST-2300,37.581055,127.082092,서울특별시 중랑구 사가정로 326 중랑구 실향민협의회 
ST-399,37.581047,127.046135,서울특별시 동대문구 왕산로 209 청량리역 3번출구 앞
ST-849,37.58099,127.088242,서울특별시 중랑구 면목로 325 
ST-84,37.580811,126.88665,서울특별시 마포구 월드컵북로 424 LG CNS앞
ST-83,37.580631,126.883675,서울특별시 마포구 상암산로1길 71 마포구 육아보육정보센터 앞
ST-554,37.580597,126.923027,서울 서대문구 거북골로 34 
ST-400,37.580406,127.044823,서울특별시 동대문구 홍릉로 1 청량리 기업은행 앞
ST-1452,37.580349,127.092651,서울특별시 중랑구 용마산로 313 용마한신아파트사거리
ST-2634,37.580322,127.094154,서울특별시 중랑구 면목동 1085-1 
ST-2277,37.580151,127.045799,서울특별시 동대문구 왕산로 202-1 가로판매대 
ST-141,37.5800055,126.984774,서울특별시 종로구 북촌로 35 가회동 주민센터 옆
ST-1815,37.579987,127.01506,서울특별시 종로구 창신동 1-105 
ST-3206,37.579948,127.035324,서울특별시 동대문구 정릉천동로 90 현대아파트 
ST-1096,37.579941,127.079399,서울특별시 면목동 197-5 용마지구대
ST-3034,37.57988,126.952301,서울특별시 서대문구 홍제동 47-35 
ST-349,37.579876,126.906349,서울특별시 서대문구 북가좌동 352-9 증산3교 앞
ST-592,37.579868,127.082367,서울특별시 중랑구 사가정로 332 홈플러스 면목동점
ST-2904,37.579845,127.08242,서울특별시 중랑구 동일로 540 
ST-2281,37.579838,127.056374,서울특별시 동대문구 전농로 168 서울동부교육지원청 
ST-158,37.579784,127.002533,서울특별시 종로구 대학로 104 대학로 마로니에공원
ST-130,37.579708,126.980858,서울특별시 종로구 삼청로 30 국립현대미술관 서울관
ST-2502,37.579586,127.030243,서울특별시 동대문구 용두동 150-32 
ST-2164,37.579487,126.88739,서울특별시 마포구 상암동 1727 
ST-224,37.57946,126.91713,서울특별시 서대문구 북가좌동 70-119 연가초등학교 옆
ST-1215,37.579449,127.024193,서울특별시 성북구 안암로 17 SK제삼주유소 앞
ST-86,37.579399,126.88916,서울특별시 마포구 월드컵북로 396 누리꿈스퀘어 옆
ST-169,37.579388,126.984947,서울특별시 종로구 재동 19 재동초교 앞 삼거리
ST-178,37.579334,127.015083,서울특별시 종로구 지봉로 87 창신역 1번출구 앞
ST-170,37.579155,126.98896,서울특별시 종로구 창덕궁1길 3 포르투갈 대사관 앞
ST-3139,37.57914,126.934509,서울특별시 서대문구 연희동 735 
ST-3258,37.579021,127.042244,서울특별시 동대문구 왕산로 168 삼성화재청량리사옥 
ST-153,37.578979,126.996475,서울특별시 종로구 창경궁로 185 창경궁 입구
ST-2977,37.578922,126.882164,서울특별시 마포구 서울 마포구 월드컵로42길 13 
ST-3095,37.578907,126.901299,서울특별시 은평구 수색로 194 
ST-347,37.578892,126.910736,서울특별시 서대문구 응암로 66 정명학원
ST-2272,37.578751,127.024025,서울특별시 동대문구 안암로 6 대광중고등학교 
ST-395,37.578632,127.071907,서울특별시 동대문구 사가정로 240 장안동삼거리 교통섬
ST-2509,37.578468,127.066895,서울특별시 동대문구 사가정로 200 
ST-1695,37.578449,126.798973,서울특별시 강서구 개화동로8길 38 개화광역환승센터
ST-1189,37.578381,126.936096,서울특별시 서대문구 연희로 242 서대문구청
ST-1631,37.57835,127.033386,서울특별시 동대문구 왕산로 87 제기역1번출구
ST-94,37.57822,126.89447,서울특별시 마포구 매봉산로2길 16 상암동주민센터 옆
ST-3165,37.578171,127.0317,서울특별시 동대문구 무학로 134-2 구두수선대 
ST-2209,37.578121,126.921753,서울특별시 서대문구 남가좌동 388-3 
ST-231,37.578068,126.930885,서울특별시 서대문구 모래내로 286 홍은2공중화장실 
ST-1632,37.577999,127.037628,서울특별시 동대문구 왕산로 128 동의보감타워
ST-90,37.577995,126.891472,서울특별시 마포구 월드컵북로 366 DMC홍보관
ST-1750,37.577908,126.798042,서울특별시 강서구 개화동로8길 17 개화정비
ST-2279,37.577877,127.061684,서울특별시 동대문구 사가정로 150 
ST-390,37.577793,127.057831,서울특별시 동대문구 사가정로 119 전농사거리 교통섬(전농서적 앞)
ST-573,37.577782,127.090187,서울특별시 중랑구 용마산로 285 581 번지
ST-1814,37.577724,127.015251,서울특별시 종로구 창신동 23-825 
ST-149,37.577705,126.991783,서울특별시 종로구 창경궁로 185 창덕궁 매표소 앞
ST-273,37.577686,127.031013,서울특별시 동대문구 용두동 237-10 용두동 사거리
ST-345,37.577675,126.909805,서울특별시 서대문구 거북골로19길 20 북가좌 초등학교
ST-1449,37.577621,127.052109,서울특별시 동대문구 사가정로 65 전농동 텃골공원
ST-2565,37.57753,126.989128,서울특별시 종로구 운니동 98-7 
ST-1806,37.57748,126.988922,서울특별시 종로구 운니동 99 
ST-95,37.577469,126.897362,서울특별시 마포구 성암로 지하184 디지털미디어시티역 9번출구 앞
ST-2500,37.577396,127.071854,서울특별시 동대문구 장한로 191 동대문구청소년독서실 
ST-88,37.577393,126.887474,서울특별시 마포구 상암동 1691 
ST-2271,37.577343,127.023376,서울특별시 동대문구 신설동 81-197 
ST-350,37.577316,126.902969,서울특별시 서대문구 불광천길 36 증산교 앞
ST-2537,37.577305,126.890183,서울특별시 마포구 상암산로 48-6 중앙일보빌딩 
ST-832,37.577213,126.813553,서울특별시 강서구 방화대로47가길 22 강서구 방화동 830-15
ST-1034,37.577202,126.902351,서울특별시 증산동 239 디지털미디어 시티역 4번출구
ST-3114,37.577168,126.929062,서울특별시 서대문구 홍은동 387-61 
ST-172,37.577145,127.00206,서울특별시 종로구 대학로 65 KT혜화지사 앞
ST-2166,37.577114,126.898361,서울특별시 마포구 상암동 1133 
ST-831,37.577106,126.811996,서울특별시 강서구 방화동 829-11 
ST-3033,37.576756,126.928276,서울특별시 서대문구 홍은동 387-61 
ST-1824,37.576668,126.955849,서울특별시 종로구 무악동 60-5 
ST-1799,37.576607,127.005569,서울특별시 종로구 이화동 13-2 
ST-2278,37.576557,127.07431,서울특별시 동대문구 장안벚꽃로1길 7 장안 힐스테이트 
ST-1447,37.57653,127.065941,서울특별시 동대문구 사가정로 190 답십리 래미안엘파인아파트 입구
ST-171,37.576508,127.002457,서울특별시 종로구 연건동 178-3 서울사대부속초교 앞
ST-2981,37.576492,126.898674,서울특별시 마포구 서울시 마포구 성암로 179 
ST-274,37.576382,127.03511,서울특별시 동대문구 용두동 696-13 용두동 레미안허브리츠아파트 앞
ST-165,37.576332,126.96859,서울특별시 종로구 사직로9길 5 사직동주민센터
ST-2022,37.576317,126.816498,서울특별시 강서구 방화동 813-18 
ST-2214,37.576263,126.911324,서울특별시 서대문구 수색로 100 DMC래미안e편한세상 
ST-3129,37.576252,126.817345,서울특별시 강서구 방화대로50길 8 연세강서빌딩 
ST-142,37.576241,126.98616,서울특별시 종로구 율곡로 지하62 안국역 5번출구 앞
ST-174,37.576061,126.997681,서울특별시 종로구 율곡로 169 원남동사거리
ST-3113,37.576019,126.926834,서울특별시 서대문구 남가좌동 318-20 
ST-2298,37.575985,127.079605,서울특별시 중랑구 동일로 501 면목삼익아파트 
ST-2150,37.575977,126.888069,서울특별시 마포구 상암동 1761 
ST-131,37.57597,126.983063,서울특별시 종로구 율곡로 33 신한은행 안국역지점 옆
ST-261,37.575947,127.037361,서울특별시 동대문구 용두동 65-25 용신동주민센터
ST-118,37.575947,126.97406,서울특별시 종로구 사직로 지하130 경복궁역 4번출구 뒤
ST-1820,37.575836,127.000694,서울특별시 종로구 연지동 1-38 
ST-1804,37.575806,126.983391,서울특별시 종로구 안국동 175-92 
ST-91,37.575802,126.890739,서울특별시 마포구 매봉산로 37 DMC산학협력연구센터 앞
ST-117,37.575794,126.971451,서울특별시 종로구 사직로 지하130 경복궁역 7번출구 앞
ST-1629,37.575733,127.048477,서울특별시 동대문구 전농동 695-5 
ST-3090,37.575714,126.980507,서울특별시 종로구 중학동 10-3 
ST-96,37.575665,126.894447,서울특별시 마포구 월드컵북로 502-7 상암월드컵파크 1단지
ST-2210,37.575642,126.927826,서울특별시 서대문구 연희동 747-3 
ST-159,37.575611,127.0047,서울특별시 종로구 충신동 60 
ST-177,37.575592,127.02285,서울특별시 종로구 종로 411-3 가로판매 
ST-182,37.575493,126.9785,서울특별시 종로구 세종로 76-5 광화문 시민열린마당
ST-2990,37.575401,126.93544,서울특별시 서대문구 서대문구 연희동 150-11 
ST-2491,37.575317,126.83667,서울특별시 강서구 양천로47길 112 
ST-1822,37.575291,126.968956,서울특별시 종로구 사직동 9-2 
ST-2623,37.575283,126.990623,서울특별시 종로구 돈화문로11가길 59 
ST-272,37.575272,127.023468,서울특별시 동대문구 신설동 92-34 신설동역 10번출구 앞
ST-2529,37.575222,126.899902,서울특별시 마포구 마포구 상암동 1171-1 
ST-2897,37.575157,126.91745,서울특별시 서대문구 거북골로 100 래미안 루센티아 
ST-222,37.575138,126.91394,서울특별시 서대문구 북가좌동 470-1 모래내 우체국
ST-93,37.575069,126.899918,서울특별시 은평구 수색로 지하175 디지털미디어시티역 2번출구 앞
ST-1823,37.575016,126.95755,서울특별시 종로구 무악동 32-3 
ST-1643,37.574909,126.926147,서울특별시 서대문구 홍제천로 111 홍남교 두바퀴쉼터
ST-389,37.57489,127.053535,서울특별시 동대문구 전농동 693-1 
ST-397,37.574852,127.040306,서울특별시 동대문구 천호대로 145 동대문구 보건소
ST-2215,37.574562,126.917992,서울특별시 서대문구 가재울미래로 2 DMC파크뷰자이 
ST-1802,37.574551,126.970551,서울특별시 종로구 사직로8길 20 경희궁 파크팰리스 
ST-221,37.574478,126.910049,서울특별시 서대문구 북가좌동 477-1 북가좌1동 주민센터
ST-1609,37.574471,127.019829,서울특별시 종로구 종로 383-1 숭인2동 주민센터 입구 (이강3대냉면)
ST-1619,37.574364,126.972366,서울특별시 종로구 사직로8길 31 서울지방경찰청
ST-852,37.574299,127.086914,서울특별시 중랑구 용마산로 지하 227 중랑구 면목동 1381
ST-2207,37.574284,126.906464,서울특별시 서대문구 북가좌동 474-2 
ST-3198,37.574261,127.035454,서울특별시 동대문구 용두동 792-8 
ST-1612,37.574261,126.989502,서울특별시 종로구 삼일대로30길 31 이비스 앰배서더 호텔 인사동
ST-166,37.574245,126.973213,서울 종로구 사직로8길 39 
ST-276,37.574203,127.057693,서울특별시 동대문구 답십리동 94-2 청솔우성아파트 앞
ST-265,37.5742,127.026497,서울특별시 동대문구 천호대로 26 신설동역9번출구
ST-160,37.5742,127.006592,서울특별시 종로구 율곡로 257 성균관대학교충신동기숙사별관 
ST-392,37.574188,127.045891,서울특별시 동대문구 서울시립대로 31 전농동 동아아파트 앞(T-World 앞 보도)
ST-180,37.574158,126.958519,서울특별시 종로구 무악동 89-2 
ST-2490,37.5741,126.837112,서울특별시 강서구 강서구 양천로47길 90 
ST-2284,37.574078,127.085007,서울특별시 중랑구 면목로 238 중랑구민회관 
ST-1803,37.574078,126.975906,서울특별시 종로구 세종로 79-10 
ST-1095,37.574028,127.080544,서울특별시 면목동 646-4 면목4치안센터
ST-353,37.573921,126.958305,서울특별시 서대문구 현저동 102-53 독립문역 4번출구
ST-2492,37.573864,126.843475,서울특별시 강서구 강서구 가양동 1456-6 
ST-2197,37.57386,126.958298,서울특별시 서대문구 통일로 247 독립문역 
ST-223,37.573818,126.919235,서울특별시 서대문구 남가좌동 385-16 
ST-1798,37.573761,127.013939,서울특별시 종로구 지봉로5길 7 두산아파트 
ST-408,37.573753,127.038536,서울특별시 동대문구 청계천로 563 용두역 4번출구
ST-271,37.573666,127.030815,서울특별시 동대문구 용두동 237-10 시립동부병원 앞 사거리
ST-508,37.573643,126.811806,서울특별시 강서구 양천로17길 6 강서구 방화동 769-23
ST-990,37.57362,126.898048,서울특별시 상암동 1715-29 롯데하이마트 (상암월드컵점)
ST-590,37.573589,127.086823,서울특별시 중랑구 용마산로 지하 227 면목도시개발아파트 1동 앞
ST-143,37.573357,126.987465,서울특별시 종로구 삼일대로 428 낙원상가 옆
ST-2890,37.573341,126.823318,서울특별시 강서구 마곡동 222-32 
ST-3263,37.573318,126.830071,서울특별시 강서구 양천로 201 
ST-161,37.573307,127.00071,서울특별시 종로구 김상옥로 29 서울보증보험본사 앞
ST-175,37.573242,127.015907,서울특별시 종로구 숭인동 81-39 동묘앞역 1번출구 뒤
ST-1810,37.5732,126.997963,서울특별시 종로구 창경궁로 120 종로플레이스 
ST-2151,37.573135,126.901848,서울특별시 마포구 월드컵북로 260 성산시영아파트 
ST-514,37.573124,126.822388,서울특별시 강서구 마곡동 221-4 
ST-227,37.573112,126.922447,서울특별시 서대문구 남가좌동 124 가재울 뉴타운 주유소 옆
ST-270,37.573086,127.052162,서울특별시 동대문구 답십리동 524-1 동대문중 교차로
ST-226,37.573002,126.907799,서울특별시 서대문구 북가좌동 400 북가좌 삼거리
ST-2057,37.572975,126.832443,서울특별시 강서구 마곡동 811-6 
ST-1630,37.572884,127.066048,서울특별시 동대문구 답십리동 2-221 
ST-515,37.572781,126.826279,서울특별시 강서구 양천로 200 강서구 마곡동 223-6
ST-263,37.572655,127.063637,서울특별시 동대문구 답십리로 210-3 동대문구 체육관
ST-824,37.572563,126.816422,서울특별시 강서구 양천로24길 13 마곡센트레빌 
ST-121,37.572559,126.978333,서울특별시 종로구 세종로 84-1 
ST-1515,37.572472,126.806168,서울특별시 강서구 양천로 22 개화산역 2번 출구
ST-1807,37.572468,126.99189,서울특별시 종로구 돈화문로10길 2 
ST-2208,37.572388,126.915108,서울특별시 서대문구 가재울미래로 2 DMC파크뷰자이 
ST-348,37.572227,126.923065,서울특별시 서대문구 연희동 519-7 연서어린이공원
ST-2199,37.572205,126.959747,서울특별시 서대문구 현저동 941 
ST-176,37.572197,127.023041,서울특별시 종로구 숭인동 1499 
ST-2472,37.572182,126.982834,서울특별시 종로구 삼봉로95(견지동110) 
ST-262,37.572174,127.071388,서울특별시 동대문구 장한로 25길 2 장안동 사거리
ST-2216,37.572159,126.921188,서울특별시 서대문구 남가좌동 385-7 
ST-2269,37.572147,127.044609,서울특별시 동대문구 서울시립대로 14 청계한신휴플러스 
ST-3244,37.572124,126.905975,서울특별시 마포구 월드컵북로38길 53 월드컵참누리아파트 
ST-120,37.572113,126.977577,서울특별시 종로구 세종대로 지하172 광화문역 2번출구 앞
ST-2399,37.572044,126.844002,서울특별시 강서구 강서로 532 동신아파트.대아아파트 
ST-183,37.572029,126.960785,서울특별시 종로구 교북동 10-1 독립문역 사거리
ST-2275,37.572025,127.077003,서울특별시 동대문구 장안동 481-3 
ST-2568,37.572018,127.172951,서울특별시 강동구 아리수로93가길 110(강일동 115) 
ST-2567,37.572014,127.171707,서울특별시 강동구 강일동 100 
ST-1801,37.571854,127.002357,서울특별시 종로구 대학로 8 수도빌딩 
ST-2745,37.571804,127.174469,서울특별시 강동구 강일동 80번지 일대 
ST-119,37.57177,126.974663,서울특별시 종로구 세종대로 지하189 세종로공원
ST-2863,37.57164,127.03566,서울특별시 성동구 테스트 대여소 
ST-251,37.57164,127.03566,서울특별시 성동구 마장동 610 서울시설공단 앞
ST-1747,37.57164,127.03566,서울특별시 성동구 청계천로 540 서울시설공단
ST-2903,37.571621,127.022041,서울특별시 중구 중구 청계천로 400 
ST-1738,37.5716189,127.0360554,서울특별시 성동구 청계천로 540 서울시설공단 공공자전거 운영처
ST-1737,37.5716189,127.0360554,서울특별시 성동구 청계천로 540 서울시설공단
ST-1813,37.571533,127.015617,서울특별시 종로구 창신동 397-6 
ST-234,37.571526,127.035355,서울특별시 성동구 마장동 610 청계천 박물관 앞
ST-92,37.571476,126.889687,서울특별시 마포구 매봉산로 8 상암월드컵파크 3단지 후문
ST-1812,37.571461,127.010788,서울특별시 종로구 종로 302 1호선 동대문역 
ST-2141,37.571384,126.995453,서울 종로구 훈정동 2 
ST-1708,37.571381,126.828339,서울특별시 강서구 마곡중앙로 201 롯데중앙연구소
ST-2026,37.57132,126.841667,서울특별시 강서구 강서로 515 라이품 
ST-1610,37.57132,127.00721,서울특별시 종로구 율곡로 지하 308 종로？시장 입구 옆
ST-2507,37.571301,127.033623,서울특별시 동대문구 청계천로 517 
ST-2489,37.571289,126.837776,서울특별시 강서구 강서구 양천로47길 24 
ST-215,37.571259,126.96048,서울특별시 서대문구 영천동 259-1 독립문 어린이 공원
ST-1613,37.571259,126.962563,서울특별시 종로구 송월길 99 경희궁 자이 2단지 내부
ST-379,37.571255,127.079803,서울특별시 광진구 동일로 459 중곡 성원APT 앞
ST-1605,37.571239,127.00441,서울특별시 종로구 종로 239 동대문 종합시장 버스정류장
ST-1811,37.571175,127.002228,서울특별시 종로구 종로5가 79-2 
ST-1606,37.57114,127.000671,서울특별시 종로구 종로 지하 200 종로5가 지하쇼핑센터 14번출구
ST-369,37.571102,127.02356,서울특별시 동대문구 청계천로 417 청계8가사거리 부근
